epoch,eval_accuracy,eval_f1,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.13333333333333333,,,,,,,2.9333999156951904,0.0001912888888888889,0.8408457946777343,50,,,,,
0.26666666666666666,,,,,,,1.5430240631103516,0.00018240000000000002,0.733523178100586,100,,,,,
0.4,,,,,,,3.221581220626831,0.00017351111111111112,0.6766073608398437,150,,,,,
0.5333333333333333,,,,,,,5.811868190765381,0.00016462222222222224,0.6790404510498047,200,,,,,
0.6666666666666666,,,,,,,1.10509192943573,0.00015573333333333334,0.6718701171875,250,,,,,
0.8,,,,,,,1.9047335386276245,0.00014684444444444444,0.6742433166503906,300,,,,,
0.9333333333333333,,,,,,,4.701733589172363,0.00013795555555555557,0.6577349090576172,350,,,,,
1.0,0.6846330275229358,0.7213779128672746,0.6572001576423645,0.7662,1138.104,36.545,,,,375,,,,,
1.0666666666666667,,,,,,,3.1454851627349854,0.00012906666666666667,0.6648219299316406,400,,,,,
1.2,,,,,,,1.7035648822784424,0.0001201777777777778,0.661613998413086,450,,,,,
1.3333333333333333,,,,,,,2.286275863647461,0.00011128888888888888,0.6582085418701172,500,,,,,
1.4666666666666668,,,,,,,2.0622122287750244,0.00010240000000000001,0.639938850402832,550,,,,,
1.6,,,,,,,2.035069704055786,9.351111111111112e-05,0.64322021484375,600,,,,,
1.7333333333333334,,,,,,,1.3117029666900635,8.462222222222222e-05,0.6458165740966797,650,,,,,
1.8666666666666667,,,,,,,1.986539602279663,7.573333333333334e-05,0.6327132415771485,700,,,,,
2.0,,,,,,,4.582993984222412,6.684444444444445e-05,0.6296249771118164,750,,,,,
2.0,0.6020642201834863,0.7134599504541701,0.6264967322349548,0.765,1139.847,36.601,,,,750,,,,,
2.1333333333333333,,,,,,,1.6283131837844849,5.795555555555556e-05,0.613125,800,,,,,
2.2666666666666666,,,,,,,1.5451116561889648,4.906666666666667e-05,0.5927643585205078,850,,,,,
2.4,,,,,,,2.1820590496063232,4.017777777777778e-05,0.5937368392944335,900,,,,,
2.533333333333333,,,,,,,2.257139205932617,3.128888888888889e-05,0.606819839477539,950,,,,,
2.6666666666666665,,,,,,,1.9712564945220947,2.2400000000000002e-05,0.5976101684570313,1000,,,,,
2.8,,,,,,,2.5317399501800537,1.351111111111111e-05,0.5723560333251954,1050,,,,,
2.9333333333333336,,,,,,,2.0665698051452637,4.622222222222222e-06,0.5711887359619141,1100,,,,,
3.0,0.7075688073394495,0.7658402203856749,0.5638046860694885,0.7619,1144.537,36.751,,,,1125,,,,,
3.0,,,,,,,,,,1125,327239279899392.0,0.6461888885498047,60.6844,296.617,18.539
3.0,0.7075688073394495,0.7658402203856749,0.5638046860694885,0.731,1192.811,38.301,,,,1125,,,,,
