epoch,eval_accuracy,eval_f1,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.21739130434782608,,,,,,,1.372054934501648,0.00018579710144927538,0.6668846130371093,50,,,,,
0.43478260869565216,,,,,,,2.6977930068969727,0.00017130434782608697,0.6075802612304687,100,,,,,
0.6521739130434783,,,,,,,6.431405544281006,0.00015681159420289856,0.5421419143676758,150,,,,,
0.8695652173913043,,,,,,,3.6943516731262207,0.00014231884057971014,0.5428491973876953,200,,,,,
1.0,0.7647058823529411,0.8248175182481752,0.5183301568031311,0.4234,963.639,30.704,,,,230,,,,,
1.0869565217391304,,,,,,,2.7781033515930176,0.00012782608695652173,0.5497809600830078,250,,,,,
1.3043478260869565,,,,,,,3.399362564086914,0.00011333333333333334,0.49470890045166016,300,,,,,
1.5217391304347827,,,,,,,7.042388439178467,9.884057971014493e-05,0.4642313766479492,350,,,,,
1.7391304347826086,,,,,,,2.8474748134613037,8.434782608695653e-05,0.46092918395996096,400,,,,,
1.9565217391304348,,,,,,,2.0855627059936523,6.985507246376813e-05,0.4994572830200195,450,,,,,
2.0,0.8161764705882353,0.8704663212435233,0.4270979166030884,0.4281,952.989,30.365,,,,460,,,,,
2.1739130434782608,,,,,,,3.029221534729004,5.536231884057971e-05,0.45023044586181643,500,,,,,
2.391304347826087,,,,,,,2.3276546001434326,4.086956521739131e-05,0.4212441253662109,550,,,,,
2.608695652173913,,,,,,,2.363476276397705,2.63768115942029e-05,0.4113208770751953,600,,,,,
2.8260869565217392,,,,,,,6.837764739990234,1.1884057971014494e-05,0.42495834350585937,650,,,,,
3.0,0.8284313725490197,0.8809523809523809,0.41961392760276794,0.4214,968.238,30.851,,,,690,,,,,
3.0,,,,,,,,,,690,429322631103072.0,0.49764119853144106,37.2661,295.282,18.516
3.0,0.8284313725490197,0.8809523809523809,0.41961392760276794,0.4037,1010.588,32.2,,,,690,,,,,
