epoch,eval_accuracy,eval_f1,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.13333333333333333,,,,,,,3.1490747928619385,0.0001912888888888889,0.809437255859375,50,,,,,
0.26666666666666666,,,,,,,1.4495214223861694,0.00018240000000000002,0.7235417938232422,100,,,,,
0.4,,,,,,,3.196377754211426,0.00017351111111111112,0.6747502136230469,150,,,,,
0.5333333333333333,,,,,,,5.415475368499756,0.00016462222222222224,0.6794819641113281,200,,,,,
0.6666666666666666,,,,,,,1.1968393325805664,0.00015573333333333334,0.6671181488037109,250,,,,,
0.8,,,,,,,2.223072052001953,0.00014684444444444444,0.6507388305664062,300,,,,,
0.9333333333333333,,,,,,,5.127872943878174,0.00013795555555555557,0.6131608581542969,350,,,,,
1.0,0.801605504587156,0.8254288597376388,0.4704107940196991,1.0601,822.564,26.413,,,,375,,,,,
1.0666666666666667,,,,,,,2.458735466003418,0.00012906666666666667,0.528048095703125,400,,,,,
1.2,,,,,,,1.0967905521392822,0.0001201777777777778,0.3828377151489258,450,,,,,
1.3333333333333333,,,,,,,1.3255566358566284,0.00011128888888888888,0.37640159606933593,500,,,,,
1.4666666666666668,,,,,,,2.3226799964904785,0.00010240000000000001,0.37256690979003904,550,,,,,
1.6,,,,,,,1.6679491996765137,9.351111111111112e-05,0.3359897232055664,600,,,,,
1.7333333333333334,,,,,,,1.6498910188674927,8.462222222222222e-05,0.3908073043823242,650,,,,,
1.8666666666666667,,,,,,,2.164372205734253,7.573333333333334e-05,0.34898616790771486,700,,,,,
2.0,,,,,,,2.5305800437927246,6.684444444444445e-05,0.38789772033691405,750,,,,,
2.0,0.8589449541284404,0.8664495114006515,0.3360547721385956,1.0553,826.34,26.534,,,,750,,,,,
2.1333333333333333,,,,,,,1.4229005575180054,5.795555555555556e-05,0.3209622192382813,800,,,,,
2.2666666666666666,,,,,,,1.797143816947937,4.906666666666667e-05,0.3256664657592773,850,,,,,
2.4,,,,,,,1.636578917503357,4.017777777777778e-05,0.3398595428466797,900,,,,,
2.533333333333333,,,,,,,1.2057663202285767,3.128888888888889e-05,0.3429174041748047,950,,,,,
2.6666666666666665,,,,,,,1.3525036573410034,2.2400000000000002e-05,0.3453540420532227,1000,,,,,
2.8,,,,,,,1.4141147136688232,1.351111111111111e-05,0.34253719329833987,1050,,,,,
2.9333333333333336,,,,,,,1.1171841621398926,4.622222222222222e-06,0.34354965209960936,1100,,,,,
3.0,0.8600917431192661,0.8676789587852495,0.33343401551246643,1.0631,820.211,26.337,,,,1125,,,,,
3.0,,,,,,,,,,1125,330047334269184.0,0.46398675749037,88.3222,203.799,12.737
3.0,0.8600917431192661,0.8676789587852495,0.33343401551246643,1.067,817.236,26.242,,,,1125,,,,,
