epoch,eval_accuracy,eval_f1,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.13333333333333333,,,,,,,2.519895553588867,0.0001912888888888889,0.6523157501220703,50,,,,,
0.26666666666666666,,,,,,,5.492333889007568,0.00018240000000000002,0.4023170471191406,100,,,,,
0.4,,,,,,,4.429128170013428,0.00017351111111111112,0.388094482421875,150,,,,,
0.5333333333333333,,,,,,,5.758325576782227,0.00016462222222222224,0.3340036010742187,200,,,,,
0.6666666666666666,,,,,,,2.8008511066436768,0.00015573333333333334,0.3135049629211426,250,,,,,
0.8,,,,,,,3.0103397369384766,0.00014684444444444444,0.3299428176879883,300,,,,,
0.9333333333333333,,,,,,,6.275206565856934,0.00013795555555555557,0.36925186157226564,350,,,,,
1.0,0.8738532110091743,0.8837209302325582,0.3283002972602844,0.6056,1439.897,46.235,,,,375,,,,,
1.0666666666666667,,,,,,,3.185065507888794,0.00012906666666666667,0.2585179328918457,400,,,,,
1.2,,,,,,,1.47593092918396,0.0001201777777777778,0.27102073669433596,450,,,,,
1.3333333333333333,,,,,,,3.3165647983551025,0.00011128888888888888,0.26076248168945315,500,,,,,
1.4666666666666668,,,,,,,2.1705970764160156,0.00010240000000000001,0.2604143524169922,550,,,,,
1.6,,,,,,,6.032537460327148,9.351111111111112e-05,0.2593848991394043,600,,,,,
1.7333333333333334,,,,,,,5.674190044403076,8.462222222222222e-05,0.28477714538574217,650,,,,,
1.8666666666666667,,,,,,,5.5000386238098145,7.573333333333334e-05,0.2709064102172852,700,,,,,
2.0,,,,,,,3.4616594314575195,6.684444444444445e-05,0.2868490982055664,750,,,,,
2.0,0.8830275229357798,0.8907922912205567,0.2836810052394867,0.6116,1425.737,45.781,,,,750,,,,,
2.1333333333333333,,,,,,,1.1637935638427734,5.795555555555556e-05,0.205369930267334,800,,,,,
2.2666666666666666,,,,,,,1.3800417184829712,4.906666666666667e-05,0.2110354232788086,850,,,,,
2.4,,,,,,,4.799035549163818,4.017777777777778e-05,0.21635120391845702,900,,,,,
2.533333333333333,,,,,,,3.688368320465088,3.128888888888889e-05,0.21845016479492188,950,,,,,
2.6666666666666665,,,,,,,3.6969423294067383,2.2400000000000002e-05,0.24108943939208985,1000,,,,,
2.8,,,,,,,8.670464515686035,1.351111111111111e-05,0.2214413833618164,1050,,,,,
2.9333333333333336,,,,,,,0.6793395280838013,4.622222222222222e-06,0.2126302146911621,1100,,,,,
3.0,0.9071100917431193,0.9092945128779395,0.2645532190799713,0.6028,1446.636,46.452,,,,1125,,,,,
3.0,,,,,,,,,,1125,328361350243584.0,0.2909390811920166,39.4912,455.798,28.487
3.0,0.9071100917431193,0.9092945128779395,0.2645532190799713,0.5661,1540.386,49.462,,,,1125,,,,,
