epoch,eval_accuracy,eval_f1,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.13333333333333333,,,,,,,3.0248944759368896,0.0001912888888888889,0.6728497314453125,50,,,,,
0.26666666666666666,,,,,,,6.966161251068115,0.00018240000000000002,0.46538829803466797,100,,,,,
0.4,,,,,,,6.404575824737549,0.00017351111111111112,0.3863779449462891,150,,,,,
0.5333333333333333,,,,,,,7.117815017700195,0.00016462222222222224,0.34873355865478517,200,,,,,
0.6666666666666666,,,,,,,13.629948616027832,0.00015573333333333334,0.2959418678283691,250,,,,,
0.8,,,,,,,5.11727237701416,0.00014684444444444444,0.3137941741943359,300,,,,,
0.9333333333333333,,,,,,,9.607869148254395,0.00013795555555555557,0.3294522476196289,350,,,,,
1.0,0.8772935779816514,0.8867724867724868,0.31708091497421265,0.6562,1328.802,42.668,,,,375,,,,,
1.0666666666666667,,,,,,,6.488232135772705,0.00012906666666666667,0.25466176986694333,400,,,,,
1.2,,,,,,,3.3085005283355713,0.0001201777777777778,0.25322982788085935,450,,,,,
1.3333333333333333,,,,,,,2.6401138305664062,0.00011128888888888888,0.2302236747741699,500,,,,,
1.4666666666666668,,,,,,,4.198757648468018,0.00010240000000000001,0.2589073944091797,550,,,,,
1.6,,,,,,,4.463561534881592,9.351111111111112e-05,0.2604157257080078,600,,,,,
1.7333333333333334,,,,,,,5.798178672790527,8.462222222222222e-05,0.2902799987792969,650,,,,,
1.8666666666666667,,,,,,,6.282686233520508,7.573333333333334e-05,0.2353001594543457,700,,,,,
2.0,,,,,,,5.00443696975708,6.684444444444445e-05,0.26590627670288086,750,,,,,
2.0,0.8772935779816514,0.8884254431699687,0.30684536695480347,0.6746,1292.642,41.507,,,,750,,,,,
2.1333333333333333,,,,,,,4.395496845245361,5.795555555555556e-05,0.2054227066040039,800,,,,,
2.2666666666666666,,,,,,,1.3473490476608276,4.906666666666667e-05,0.17706249237060548,850,,,,,
2.4,,,,,,,4.852169990539551,4.017777777777778e-05,0.20299045562744142,900,,,,,
2.533333333333333,,,,,,,5.7719902992248535,3.128888888888889e-05,0.21158954620361328,950,,,,,
2.6666666666666665,,,,,,,2.4233014583587646,2.2400000000000002e-05,0.19974054336547853,1000,,,,,
2.8,,,,,,,7.319656848907471,1.351111111111111e-05,0.21261417388916015,1050,,,,,
2.9333333333333336,,,,,,,17.0261173248291,4.622222222222222e-06,0.204939022064209,1100,,,,,
3.0,0.8922018348623854,0.8976034858387799,0.28068217635154724,0.6609,1319.399,42.366,,,,1125,,,,,
3.0,,,,,,,,,,1125,327519180662016.0,0.2822301517062717,40.7088,442.165,27.635
3.0,0.8922018348623854,0.8976034858387799,0.28068217635154724,0.634,1375.414,44.165,,,,1125,,,,,
